frame.time_epoch,frame.len,tcp.analysis.acks_frame,tcp.analysis.lost_segment,tcp.analysis.retransmission,tcp.analysis.fast_retransmission,tcp.analysis.spurious_retransmission,tcp.analysis.out_of_order
"50.331863000","1502",,,,,,
"50.333365000","1502",,,,,,
"50.395862000","1502",,,"1",,,
"50.464616000","1502",,,,,,
"50.466118000","1502",,,,,,
"50.467620000","1502",,,,,,
"50.481670000","1502",,,,,,
"50.546099000","1502",,"1",,,,
"50.663865000","1502",,,,,,
"50.665367000","1502",,,,,,
"50.683862000","1502",,,"1",,,
"50.796617000","1502",,,,,,
"50.798119000","1502",,,,,,
"50.799621000","1502",,,,,,
"50.801123000","1502",,,,,,
"50.878145000","1502",,,"1",,,
"50.995866000","1502",,,,,,
"51.029629000","1502",,"1",,,,
"51.128618000","1502",,,,,,
"51.130120000","1502",,,,,,
"51.131622000","1502",,,,,,
"51.133124000","1502",,,,,,
"51.134626000","1502",,,,,,
"51.210173000","1502",,,"1",,,
"51.327867000","1502",,,,,,
"51.460620000","1502",,,,,,
"51.463624000","1502",,"1",,,,
"51.466655000","1502",,"1",,,,
"51.542175000","1502",,,,,,
"51.659869000","1502",,,,,,
"51.798701000","1502",,"1",,,,
"51.874176000","1502",,"1",,,,
"51.875678000","1502",,,,,,
"51.999862000","1502",,,,,,"1"
"52.075862000","1502",,,"1",,,
"52.207706000","1502",,,,,,
"52.883862000","1502",,,"1",,,
"53.071862000","1502",,,"1",,,
"53.217365000","1502",,"1",,,,
"53.218867000","1502",,,,,,
"53.403863000","1502",,,,,,
"53.735865000","1502",,,,,,
"53.737367000","1502",,,,,,
"53.738869000","1502",,,,,,
"53.767862000","1502",,,"1",,,
"54.069368000","1502",,"1",,,,
"54.070870000","1502",,,,,,
"54.099863000","1502",,,,,,
"54.101365000","1502",,,,,,
"54.431865000","1502",,,,,,
"54.434869000","1502",,,,,,
"54.436371000","1502",,,,,,
"54.437873000","1502",,,,,,
"54.603862000","1502",,,,,,"1"
"54.769874000","1502",,"1",,,,
"54.771376000","1502",,,,,,
"55.145594000","1502",,"1",,,,
"55.303862000","1502",,,,,,"1"
"55.471862000","1502",,,,,,
"55.477640000","1502",,,"1",,,
"55.803863000","1502",,,,,,
"55.809641000","1502",,,,,,
"55.811143000","1502",,,,,,
"56.059862000","1502",,,"1",,,
"56.135865000","1502",,,,,,
"56.137367000","1502",,,,,,
"56.138869000","1502",,,,,,
"56.143145000","1502",,"1",,,,
"56.144647000","1502",,,,,,
"56.467866000","1502",,,,,,
"56.469368000","1502",,,,,,
"56.470870000","1502",,,,,,
"56.476675000","1502",,,,,,
"56.489074000","1502",,,,,,
"56.675862000","1502",,,,,,"1"
"56.799867000","1502",,,,,,
"56.801369000","1502",,,,,,
"56.802871000","1502",,,,,,
"56.821102000","1502",,,,,,
"57.007863000","1502",,,,,,
"57.023862000","1502",,,"1",,,
"57.131869000","1502",,,,,,
"57.133371000","1502",,,,,,
"57.134873000","1502",,,,,,
"57.154606000","1502",,"1",,,,
"57.339865000","1502",,,,,,
"57.357365000","1502",,"1",,,,
"57.358867000","1502",,,,,,
"57.466874000","1502",,"1",,,,
"57.491367000","1502",,,,,,
"57.685315000","1502",,,,,,
"57.687862000","1502",,,,,,"1"
"57.690896000","1502",,,,,,
"57.761608000","1502",,,,,,
"57.823395000","1502",,,,,,
"57.832965000","1502",,,,,,
"57.983862000","1502",,,,,,"1"
"57.999862000","1502",,,,,,"1"
"58.155423000","1502",,,"1",,,
"58.164966000","1502",,"1",,,,
"58.166468000","1502",,,,,,
"58.315863000","1502",,"1",,,,
"58.487425000","1502",,,,,,
"58.488927000","1502",,,,,,
"58.555862000","1502",,,"1",,,
"58.654869000","1502",,,,,,
"58.751862000","1502",,,,,,"1"
"58.820928000","1502",,"1",,,,
"58.822430000","1502",,,,,,
"58.889365000","1502",,"1",,,,
"58.994350000","1502",,,,,,
"58.995852000","1502",,,,,,
"59.083863000","1502",,,,,,
"59.085365000","1502",,,,,,
"59.154458000","1502",,,,,,
"59.326352000","1502",,,,,,
"59.327854000","1502",,,,,,
"59.351862000","1502",,,,,,"1"
"59.415865000","1502",,,,,,
"59.417367000","1502",,,,,,
"59.423862000","1502",,,"1",,,
"59.658353000","1502",,,,,,
"59.659855000","1502",,,,,,
"59.747866000","1502",,,,,,
"59.749368000","1502",,,,,,
"59.755863000","1502",,,,,,
"59.757365000","1502",,,,,,
"59.758867000","1502",,,,,,
"59.990355000","1502",,,,,,
"59.991857000","1502",,,,,,
"60.079867000","1502",,,,,,
"60.087865000","1502",,,,,,
"60.089367000","1502",,,,,,
"60.090869000","1502",,,,,,
"60.219862000","1502",,,,,,
"60.322356000","1502",,"1",,,,
"60.323858000","1502",,,,,,
"60.411869000","1502",,,,,,
"60.421368000","1502",,"1",,,,
"60.422870000","1502",,,,,,
"60.551863000","1502",,,,,,
"60.631862000","1502",,,"1",,,
"60.655886000","1502",,,,,,
"60.754898000","1502",,,,,,
"60.794693000","1502",,,,,,
"60.883865000","1502",,,,,,
"60.885367000","1502",,,,,,
"60.886869000","1502",,,,,,
"60.955862000","1502",,,,,,"1"
"61.072386000","1502",,"1",,,,
"61.126721000","1502",,,,,,
"61.215866000","1502",,,,,,
"61.217368000","1502",,,,,,
"61.218870000","1502",,,,,,
"61.460224000","1502",,"1",,,,
"61.535862000","1502",,,,,,"1"
"61.547867000","1502",,,,,,
"61.549369000","1502",,,,,,
"61.550871000","1502",,,,,,
"61.823862000","1502",,,"1",,,
"61.867890000","1502",,,,,,"1"
"61.869392000","1502",,,,,,"1"
"61.879869000","1502",,,,,,
"61.881371000","1502",,,,,,
