frame.time_epoch,frame.len,tcp.analysis.acks_frame,tcp.analysis.lost_segment,tcp.analysis.retransmission,tcp.analysis.fast_retransmission,tcp.analysis.spurious_retransmission,tcp.analysis.out_of_order
"28.699367000","1502",,,,,,
"28.783982000","1502",,,,,,
"28.786227000","1502",,,,,,
"28.787429000","1502",,,,,,
"28.822647000","1502",,,,,,
"28.829930000","1502",,"1",,,,
"29.078664000","1502",,,,,,
"29.079866000","1502",,,,,,
"29.081068000","1502",,,,,,
"29.165683000","1502",,,,,,
"29.167928000","1502",,,,,,
"29.169130000","1502",,,,,,
"29.204348000","1502",,,,,,
"29.215466000","1502",,,,,,
"29.437562000","1502",,,,,,"1"
"29.460365000","1502",,,,,,
"29.462769000","1502",,,,,,
"29.463970000","1502",,,,,,
"29.547384000","1502",,,,,,
"29.549629000","1502",,,,,,
"29.588062000","1502",,,,,,
"29.631829000","1502",,,,,,
"29.845671000","1502",,"1",,,,
"29.929085000","1502",,"1",,,,
"29.969763000","1502",,,,,,
"30.013530000","1502",,,,,,
"30.014731000","1502",,,,,,
"30.153562000","1502",,,"1",,,
"30.229539000","1502",,,,,,
"30.310812000","1502",,,,,,
"30.312014000","1502",,,,,,
"30.351464000","1502",,,,,,
"30.396432000","1502",,"1",,,,
"30.461562000","1502",,,,,,"1"
"30.611266000","1502",,,"1",,,
"30.693742000","1502",,,,,,
"30.694944000","1502",,,,,,"1"
"30.733165000","1502",,,,,,
"30.779085000","1502",,,,,,
"30.989562000","1502",,,,,,"1"
"30.992967000","1502",,,,,,
"30.994169000","1502",,,,,,
"31.076644000","1502",,,,,,
"31.077846000","1502",,,,,,
"31.137463000","1502",,,,,,
"31.170507000","1502",,,,,,
"31.374668000","1502",,,,,,
"31.375870000","1502",,,,,,
"31.458345000","1502",,,,,,
"31.459547000","1502",,,,,,
"31.519169000","1502",,,,,,
"31.552208000","1502",,,,,,
"31.553410000","1502",,,,,,
"31.756369000","1502",,"1",,,,
"31.757571000","1502",,,,,,
"31.840046000","1502",,"1",,,,
"31.841248000","1502",,,,,,
"31.900870000","1502",,,,,,
"31.935111000","1502",,"1",,,,
"31.973562000","1502",,,"1",,,
"32.139299000","1502",,,,,,
"32.146526000","1502",,,,,,
"32.193562000","1502",,,"1",,,
"32.222976000","1502",,,,,,
"32.247667000","1502",,,,,,
"32.355307000","1502",,"1",,,,
"32.521027000","1502",,,,,,"1"
"32.522228000","1502",,,,,,"1"
"32.532903000","1502",,,,,,
"32.581562000","1502",,,,,,
"32.604704000","1502",,,,,,"1"
"32.737053000","1502",,,"1",,,
"32.902728000","1502",,,,,,
"32.914604000","1502",,,,,,
"32.915805000","1502",,,,,,
"32.969582000","1502",,,,,,
"32.986405000","1502",,,,,,
"33.118754000","1502",,,,,,
"33.119956000","1502",,,,,,
"33.296304000","1502",,"1",,,,
"33.297506000","1502",,,,,,
"33.352484000","1502",,"1",,,,
"33.368106000","1502",,,,,,
"33.500455000","1502",,,,,,
"33.501657000","1502",,,,,,
"33.502858000","1502",,,,,,
"33.679234000","1502",,,,,,
"33.734212000","1502",,,,,,
"33.751035000","1502",,"1",,,,
"33.873562000","1502",,,,,,"1"
"33.882156000","1502",,,,,,
"33.883358000","1502",,,,,,
"33.884559000","1502",,,,,,
"34.017562000","1502",,,,,,"1"
"34.071554000","1502",,,,,,
"34.255263000","1502",,,,,,
"34.263857000","1502",,,,,,
"34.265059000","1502",,,,,,
"34.453255000","1502",,,,,,
"34.454457000","1502",,,,,,
"34.636964000","1502",,,,,,
"34.645558000","1502",,"1",,,,
"34.646760000","1502",,,,,,
"34.834956000","1502",,,,,,
"34.836158000","1502",,,,,,
"35.018664000","1502",,,,,,
"35.028487000","1502",,,,,,
"35.041562000","1502",,,"1",,,
"35.042763000","1502",,,,,,
"35.216657000","1502",,,,,,
"35.217859000","1502",,,,,,
"35.400365000","1502",,,,,,
"35.410215000","1502",,,,,,"1"
"35.423263000","1502",,,,,,
"35.424464000","1502",,,,,,
"35.425666000","1502",,,,,,
"35.442935000","1502",,,,,,
"35.598358000","1502",,,,,,
"35.599560000","1502",,,,,,
"35.782066000","1502",,,,,,
"35.791916000","1502",,,,,,
"35.806165000","1502",,"1",,,,
"35.807367000","1502",,,,,,
"35.824636000","1502",,,,,,
"35.825837000","1502",,,,,,
"35.980059000","1502",,,,,,
"36.163767000","1502",,"1",,,,
"36.173617000","1502",,,,,,
"36.189095000","1502",,,,,,
"36.206337000","1502",,,,,,
"36.207538000","1502",,,,,,
"36.208740000","1502",,,,,,
"36.361760000","1502",,,,,,
"36.429562000","1502",,,,,,"1"
"36.550324000","1502",,,,,,
"36.555318000","1502",,,,,,
"36.561562000","1502",,,,,,"1"
"36.570977000","1502",,,,,,
"36.589239000","1502",,,,,,
"36.777728000","1502",,,,,,
"36.811263000","1502",,,,,,
"36.937019000","1502",,"1",,,,
"36.943263000","1502",,,,,,
"36.944464000","1502",,,,,,
"36.945666000","1502",,,,,,
"36.952678000","1502",,,,,,
"36.953880000","1502",,,,,,
"36.970940000","1502",,,,,,
"37.159429000","1502",,,,,,
"37.319105000","1502",,,,,,
"37.324964000","1502",,,,,,
"37.326165000","1502",,,,,,
"37.334379000","1502",,"1",,,,
"37.335580000","1502",,,,,,
"37.376975000","1502",,,,,,
"37.525562000","1502",,,"1",,,
"37.541130000","1502",,,,,,
"37.542332000","1502",,,,,,
"37.700833000","1502",,,,,,"1"
"37.706664000","1502",,,,,,
"37.707866000","1502",,,,,,
"37.741021000","1502",,"1",,,,
"37.797562000","1502",,,,,,"1"
"37.798763000","1502",,,,,,
"37.922831000","1502",,,,,,
"37.924033000","1502",,,,,,
"38.082534000","1502",,,,,,
"38.088365000","1502",,,,,,
"38.089567000","1502",,,,,,
"38.122767000","1502",,,"1",,,
"38.180464000","1502",,,,,,
"38.181666000","1502",,,,,,
"38.304532000","1502",,,,,,
"38.305734000","1502",,,,,,
"38.464235000","1502",,,,,,
"38.470066000","1502",,,,,,
"38.471268000","1502",,,,,,
"38.504468000","1502",,,,,,
"38.505669000","1502",,,,,,
"38.562165000","1502",,,,,,
"38.563367000","1502",,,,,,
"38.686233000","1502",,,,,,
"38.845936000","1502",,,,,,
"38.851767000","1502",,"1",,,,
"38.852969000","1502",,,,,,
"38.886168000","1502",,,,,,
"38.887370000","1502",,,,,,
"38.943866000","1502",,,,,,
"38.945068000","1502",,,,,,
"39.067934000","1502",,,,,,
"39.227637000","1502",,,,,,
"39.234697000","1502",,,,,,
"39.258977000","1502",,,,,,
"39.267869000","1502",,"1",,,,
"39.269071000","1502",,,,,,
"39.281562000","1502",,,,,,"1"
"39.325567000","1502",,,,,,
"39.326769000","1502",,,,,,
"39.475171000","1502",,,,,,
"39.477562000","1502",,,"1",,,
"39.609338000","1502",,,,,,
"39.650799000","1502",,,,,,
"39.663263000","1502",,,,,,
"39.664464000","1502",,,,,,
"39.707268000","1502",,,,,,
"39.708470000","1502",,,,,,
"39.856969000","1502",,,,,,
"39.858170000","1502",,,,,,
"40.032527000","1502",,,,,,"1"
"40.047367000","1502",,,,,,
"40.088969000","1502",,"1",,,,
"40.090171000","1502",,,,,,
"40.238670000","1502",,,,,,
"40.414228000","1502",,"1",,,,
"40.429068000","1502",,"1",,,,
"40.471898000","1502",,,,,,
"40.473653000","1502",,,,,,
"40.573562000","1502",,,,,,"1"
"40.620371000","1502",,,,,,
"40.637562000","1502",,,"1",,,
"40.807183000","1502",,,,,,
"40.823852000","1502",,,,,,
"40.825562000","1502",,,,,,"1"
"40.955263000","1502",,"1",,,,
"41.005708000","1502",,,,,,
"41.127984000","1502",,,,,,
"41.129185000","1502",,,,,,
"41.192990000","1502",,,,,,
"41.207263000","1502",,,,,,
"41.229562000","1502",,,,,,"1"
"41.387408000","1502",,,,,,
"41.388610000","1502",,,,,,
"41.437562000","1502",,,,,,"1"
"41.510913000","1502",,,,,,
"41.588964000","1502",,,,,,
"41.590165000","1502",,,,,,
"41.611263000","1502",,,,,,
"41.770311000","1502",,,,,,
"41.819263000","1502",,,,,,
"41.820464000","1502",,,,,,
"41.821666000","1502",,,,,,
"41.822867000","1502",,,,,,
"41.892614000","1502",,,,,,
"41.893816000","1502",,,,,,
"41.970664000","1502",,,,,,
"41.971866000","1502",,,,,,
"41.992964000","1502",,,,,,
"42.152012000","1502",,,,,,
"42.200964000","1502",,,,,,
"42.202165000","1502",,,,,,
"42.203367000","1502",,,,,,
"42.274315000","1502",,,,,,
"42.275517000","1502",,,,,,
"42.352365000","1502",,,,,,
"42.353567000","1502",,,,,,
"42.374664000","1502",,,,,,
"42.533713000","1502",,,,,,
"42.582664000","1502",,"1",,,,
"42.583866000","1502",,,,,,
"42.656016000","1502",,,,,,
"42.657218000","1502",,,,,,
"42.734066000","1502",,,,,,
"42.735268000","1502",,,,,,
"42.756365000","1502",,,,,,
"42.785562000","1502",,,,,,
"42.965594000","1502",,,,,,
"43.037717000","1502",,,,,,
"43.038919000","1502",,,,,,
"43.040120000","1502",,,,,,
"43.115767000","1502",,"1",,,,
"43.116969000","1502",,,,,,
"43.138066000","1502",,,,,,
"43.167289000","1502",,,,,,"1"
"43.423023000","1502",,"1",,,,
"43.497562000","1502",,,"1",,,
"43.519767000","1502",,,,,,
"43.520969000","1502",,,,,,
"43.522171000","1502",,,,,,
"43.548990000","1502",,"1",,,,
"43.826752000","1502",,,,,,
"43.879263000","1502",,,,,,
"43.901468000","1502",,"1",,,,
"43.902670000","1502",,,,,,
"43.906728000","1502",,,,,,
"43.930718000","1502",,,"1",,,
"44.001562000","1502",,,,,,"1"
"44.214487000","1502",,,,,,
"44.260964000","1502",,,,,,
"44.284398000","1502",,,,,,
"44.288456000","1502",,,,,,
"44.312419000","1502",,,,,,
"44.313621000","1502",,,,,,
"44.383263000","1502",,,,,,
"44.461562000","1502",,,,,,"1"
"44.596188000","1502",,,,,,
"44.597390000","1502",,,,,,
"44.666126000","1502",,,,,,
"44.694120000","1502",,,,,,
"44.764964000","1502",,,,,,
"44.843263000","1502",,,,,,
"44.977889000","1502",,,,,,
"44.979091000","1502",,,,,,
"45.047827000","1502",,,,,,
"45.049028000","1502",,,,,,
"45.075821000","1502",,"1",,,,
"45.146664000","1502",,,,,,
"45.224964000","1502",,,,,,
"45.277562000","1502",,,"1",,,
"45.359590000","1502",,,,,,
"45.360792000","1502",,,,,,
"45.429528000","1502",,,,,,
"45.430729000","1502",,,,,,
"45.483820000","1502",,,,,,
"45.528365000","1502",,,,,,
"45.606664000","1502",,,,,,
"45.667975000","1502",,,,,,
"45.741291000","1502",,,,,,
"45.742493000","1502",,,,,,
"45.811228000","1502",,,,,,
"45.812430000","1502",,,,,,
"45.865548000","1502",,,,,,"1"
"46.049702000","1502",,,"1",,,
"46.109562000","1502",,,"1",,,
"46.124194000","1502",,"1",,,,
"46.125395000","1502",,,,,,
"46.189562000","1502",,,"1",,,
"46.192929000","1502",,,,,,
"46.194131000","1502",,,,,,
"46.195333000","1502",,,,,,
"46.247276000","1502",,,,,,
"46.431403000","1502",,,,,,
"46.507123000","1502",,,,,,
"46.508325000","1502",,,,,,
"46.511554000","1502",,,,,,
"46.574630000","1502",,,,,,
"46.575832000","1502",,,,,,
"46.577034000","1502",,,,,,
"46.628976000","1502",,,,,,
"46.630178000","1502",,,,,,
"46.749562000","1502",,,,,,"1"
"46.890053000","1502",,,,,,
"46.956331000","1502",,,,,,
"46.957533000","1502",,,,,,
"46.958735000","1502",,,,,,
"47.010677000","1502",,,,,,
"47.011879000","1502",,,,,,
"47.013081000","1502",,,,,,
"47.131263000","1502",,,,,,
"47.271754000","1502",,,,,,
"47.272955000","1502",,,,,,
"47.338032000","1502",,,,,,
"47.339234000","1502",,,,,,
"47.340436000","1502",,,,,,
"47.392378000","1502",,,,,,
"47.393580000","1502",,,,,,
"47.394782000","1502",,,,,,
"47.512964000","1502",,,,,,
"47.653455000","1502",,,,,,
"47.654656000","1502",,,,,,
"47.719733000","1502",,,,,,
"47.720935000","1502",,,,,,
"47.722136000","1502",,,,,,
"47.774079000","1502",,,,,,
"47.775281000","1502",,,,,,
"47.776483000","1502",,,,,,
"47.894664000","1502",,,,,,
"48.035156000","1502",,,,,,
"48.036357000","1502",,,,,,
"48.101434000","1502",,,,,,
"48.102636000","1502",,,,,,
"48.103837000","1502",,,,,,
"48.155780000","1502",,,,,,
"48.156982000","1502",,,,,,
"48.158184000","1502",,,,,,
"48.276365000","1502",,,,,,
"48.416857000","1502",,,,,,
"48.418058000","1502",,,,,,
"48.483135000","1502",,,,,,
"48.484337000","1502",,,,,,
"48.485538000","1502",,,,,,
"48.537481000","1502",,,,,,
"48.538683000","1502",,,,,,
"48.539884000","1502",,,,,,
"48.658066000","1502",,,,,,
"48.798558000","1502",,,,,,
"48.799759000","1502",,,,,,
"48.864836000","1502",,,,,,
"48.866038000","1502",,,,,,
"48.867239000","1502",,,,,,
"48.919182000","1502",,,,,,
"48.920384000","1502",,,,,,
"48.921585000","1502",,,,,,
"49.039767000","1502",,,,,,
"49.180258000","1502",,,,,,
"49.181460000","1502",,,,,,
"49.246537000","1502",,,,,,
"49.247739000","1502",,,,,,
"49.248940000","1502",,,,,,
"49.300883000","1502",,,,,,
"49.302085000","1502",,,,,,
"49.303286000","1502",,,,,,
"49.561959000","1502",,,,,,
"49.563161000","1502",,,,,,
"49.564363000","1502",,,,,,
"49.628238000","1502",,,,,,
"49.629440000","1502",,,,,,
"49.630641000","1502",,,,,,
"49.682584000","1502",,,,,,
"49.683786000","1502",,,,,,
"49.684987000","1502",,,,,,
"49.943660000","1502",,,,,,
"49.944862000","1502",,,,,,
"50.009939000","1502",,,,,,
"50.011141000","1502",,,,,,
"50.012342000","1502",,,,,,
"50.064285000","1502",,,,,,
"50.065487000","1502",,,,,,
"50.066688000","1502",,,,,,
"50.325361000","1502",,"1",,,,
"50.326563000","1502",,,,,,
"50.391640000","1502",,,,,,
"50.392842000","1502",,,,,,
"50.445986000","1502",,,,,,
"50.447188000","1502",,,,,,
"50.448389000","1502",,,,,,
"50.537562000","1502",,,"1",,,
"50.708291000","1502",,,,,,
"50.713564000","1502",,,,,,
"50.774543000","1502",,"1",,,,
"50.775744000","1502",,,,,,
"50.827687000","1502",,,,,,
"50.828889000","1502",,,,,,
"50.830090000","1502",,,,,,
"50.927845000","1502",,,,,,
"50.977562000","1502",,,"1",,,
"51.090019000","1502",,,,,,"1"
"51.157472000","1502",,,,,,
"51.158674000","1502",,,,,,
"51.165313000","1502",,,,,,
"51.209388000","1502",,,,,,
"51.210590000","1502",,,,,,
"51.211791000","1502",,,,,,
"51.317877000","1502",,,,,,
"51.471720000","1502",,,,,,
"51.539200000","1502",,,,,,"1"
"51.573549000","1502",,,,,,
"51.591089000","1502",,,,,,
"51.592291000","1502",,,,,,
"51.593492000","1502",,,,,,
"51.699578000","1502",,,,,,
"51.853421000","1502",,"1",,,,
"51.920901000","1502",,,,,,
"51.955250000","1502",,,,,,
"51.956451000","1502",,,,,,
"51.973992000","1502",,"1",,,,
"52.255904000","1502",,"1",,,,
"52.302602000","1502",,,,,,
"52.336951000","1502",,,,,,
"52.338152000","1502",,,,,,
"52.381590000","1502",,"1",,,,
"52.553562000","1502",,,,,,"1"
"52.637650000","1502",,,"1",,,
"52.684303000","1502",,,,,,
"52.718652000","1502",,,,,,
"52.719853000","1502",,,,,,
"52.763336000","1502",,,"1",,,
"53.066004000","1502",,,,,,
"53.101554000","1502",,"1",,,,
"53.145037000","1502",,,,,,
"53.146238000","1502",,,,,,
"53.225562000","1502",,,"1",,,
"53.447705000","1502",,,,,,
"53.485562000","1502",,,,,,
"53.527939000","1502",,"1",,,,
"53.529141000","1502",,,,,,
"53.607263000","1502",,,,,,
"53.608464000","1502",,,,,,
"53.681562000","1502",,,,,,"1"
"53.866813000","1502",,,,,,
"53.869817000","1502",,,,,,
"53.910869000","1502",,,,,,
"53.988964000","1502",,,,,,
"53.990165000","1502",,"1",,,,
"53.991367000","1502",,,,,,
"54.109562000","1502",,,,,,"1"
"54.189562000","1502",,,"1",,,
"54.248514000","1502",,,,,,
"54.251518000","1502",,,,,,
"54.252720000","1502",,,,,,
"54.350317000","1502",,,,,,
"54.372794000","1502",,,,,,
"54.375798000","1502",,,,,,
"54.491263000","1502",,,,,,
"54.630215000","1502",,,,,,
"54.633219000","1502",,,,,,
"54.634421000","1502",,,,,,
"54.732018000","1502",,,,,,
"54.757525000","1502",,,"1",,,
"54.813593000","1502",,,,,,
"55.011916000","1502",,,,,,
"55.014920000","1502",,,,,,
"55.016122000","1502",,,,,,
"55.139226000","1502",,,,,,
"55.195294000","1502",,,,,,
"55.196495000","1502",,,,,,
"55.313562000","1502",,"1",,,,
"55.393617000","1502",,,,,,
"55.396621000","1502",,,,,,
"55.397823000","1502",,,,,,
"55.520927000","1502",,,,,,
"55.576994000","1502",,,,,,
"55.775318000","1502",,,,,,
"55.778322000","1502",,"1",,,,
"55.779524000","1502",,,,,,
"55.902628000","1502",,"1",,,,
"55.958695000","1502",,,,,,
"56.157046000","1502",,,"1",,,
"56.161252000","1502",,,,,,
"56.185564000","1502",,,,,,
"56.284477000","1502",,,,,,
"56.357562000","1502",,,,,,"1"
"56.358763000","1502",,,,,,
"56.666205000","1502",,,,,,"1"
"56.737562000","1502",,,"1",,,
"56.739263000","1502",,"1",,,,
"56.749562000","1502",,,,,,
"57.047906000","1502",,,,,,
"57.119263000","1502",,,,,,
"57.120464000","1502",,,,,,
"57.121666000","1502",,,,,,
"57.131263000","1502",,,,,,
"57.132464000","1502",,,,,,
"57.133666000","1502",,,,,,
"57.137562000","1502",,,,,,"1"
"57.429607000","1502",,,,,,
"57.500964000","1502",,,,,,
"57.502165000","1502",,,,,,
"57.503367000","1502",,,,,,
"57.514771000","1502",,"1",,,,
"57.517175000","1502",,"1",,,,
"57.519263000","1502",,,,,,
"57.811308000","1502",,,,,,
"57.882664000","1502",,,,,,
"57.883866000","1502",,,,,,
"57.885068000","1502",,,,,,
"57.898902000","1502",,"1",,,,
"57.900990000","1502",,,,,,
"57.943372000","1502",,,,,,
"58.097562000","1502",,,,,,"1"
"58.205123000","1502",,,,,,
"58.264365000","1502",,,,,,
"58.265567000","1502",,,,,,
"58.266769000","1502",,,,,,
"58.280648000","1502",,,,,,"1"
"58.303081000","1502",,,,,,
"58.586851000","1502",,,,,,"1"
"58.646066000","1502",,,,,,
"58.647268000","1502",,,,,,
"58.662349000","1502",,,,,,
"58.663551000","1502",,,,,,
"58.697591000","1502",,,,,,
"58.968552000","1502",,,,,,
"59.027767000","1502",,"1",,,,
"59.028969000","1502",,,,,,
"59.044050000","1502",,,,,,
"59.045252000","1502",,,,,,
"59.046453000","1502",,,,,,
"59.079292000","1502",,,,,,
"59.080494000","1502",,,,,,
"59.229562000","1502",,,"1",,,
"59.350253000","1502",,,,,,
"59.410697000","1502",,,,,,
"59.426953000","1502",,,,,,
"59.428154000","1502",,,,,,
"59.429356000","1502",,,,,,
"59.460993000","1502",,,,,,
"59.462195000","1502",,,,,,
"59.731954000","1502",,,,,,
"59.792425000","1502",,,"1",,,
"59.808654000","1502",,,,,,
"59.809855000","1502",,,,,,
"59.842694000","1502",,,,,,
"59.843896000","1502",,,,,,
"60.113654000","1502",,,,,,
"60.174126000","1502",,"1",,,,
"60.191556000","1502",,"1",,,,
"60.224395000","1502",,,,,,
"60.225597000","1502",,,,,,
"60.393562000","1502",,,"1",,,
"60.495355000","1502",,,,,,
"60.555853000","1502",,,"1",,,
"60.601563000","1502",,,,,,
"60.606096000","1502",,,,,,
"60.607298000","1502",,,,,,
"60.877056000","1502",,,,,,
"60.937554000","1502",,,,,,
"60.938756000","1502",,,,,,
"60.977562000","1502",,,,,,"1"
"60.983291000","1502",,,"1",,,
"60.988999000","1502",,"1",,,,
"61.258757000","1502",,,,,,
"61.319255000","1502",,,,,,
"61.320457000","1502",,,,,,
"61.321659000","1502",,,,,,
"61.364992000","1502",,,,,,
"61.366193000","1502",,,,,,
"61.454131000","1502",,,,,,
"61.569562000","1502",,,,,,"1"
"61.687605000","1502",,,,,,
"61.700956000","1502",,,,,,
"61.702158000","1502",,,,,,
"61.703360000","1502",,,,,,
"61.746693000","1502",,,,,,
"61.749096000","1502",,"1",,,,
"61.841952000","1502",,,,,,
