frame.time_epoch,frame.len
20.716468000,1502
20.717669000,1502
20.718871000,1502
20.720072000,1502
20.721274000,1502
20.722476000,1502
20.723677000,1502
20.724879000,1502
20.726080000,1502
20.727282000,1502
20.728484000,1502
20.729685000,1502
20.730887000,1502
20.732088000,1502
20.733290000,1502
20.734492000,1502
20.735693000,1502
20.736895000,1502
20.738096000,1502
20.739298000,1502
20.740500000,1502
20.741701000,1502
20.742903000,1502
20.744104000,1502
20.745306000,1502
20.746508000,1502
20.747709000,1502
20.748911000,1502
20.750112000,1502
20.751314000,1502
20.757889000,1502
20.759091000,1502
20.760292000,1502
20.761494000,1502
20.762696000,1502
20.763897000,1502
20.765099000,1502
20.766300000,1502
20.767502000,1502
20.768704000,1502
20.769905000,1502
20.771107000,1502
20.772308000,1502
20.773510000,1502
20.774712000,1502
20.775913000,1502
20.777115000,1502
20.778316000,1502
20.779518000,1502
20.780720000,1502
20.781921000,1502
20.783123000,1502
20.784324000,1502
20.785526000,1502
20.786728000,1502
20.787929000,1502
20.789131000,1502
20.790332000,1502
20.791534000,1502
20.792736000,1502
20.793937000,1502
20.795139000,1502
20.796340000,1502
20.797542000,1502
20.798744000,1502
20.799945000,1502
20.801147000,1502
20.802348000,1502
20.803550000,1502
20.804752000,1502
20.805953000,1502
20.807155000,1502
20.808356000,1502
20.809558000,1502
20.810760000,1502
20.811961000,1502
20.813163000,1502
20.814364000,1502
20.815566000,1502
20.816768000,1502
20.817969000,1502
20.819171000,1502
20.820372000,1502
20.821574000,1502
20.822776000,1502
20.823977000,1502
20.825179000,1502
20.826380000,1502
20.827582000,1502
20.828784000,1502
20.829985000,1502
20.831187000,1502
20.832388000,1502
20.833590000,1502
20.834792000,1502
20.835993000,1502
20.837195000,1502
20.838396000,1502
20.839598000,1502
20.840800000,1502
20.842001000,1502
20.843203000,1502
20.844404000,1502
20.845606000,1502
20.846808000,1502
20.848009000,1502
20.849211000,1502
20.850412000,1502
20.851614000,1502
20.852816000,1502
20.854017000,1502
20.855219000,1502
20.856420000,1502
20.857622000,1502
20.858824000,1502
20.860025000,1502
20.861227000,1502
20.862428000,1502
20.863630000,1502
20.864832000,1502
20.866033000,1502
20.867235000,1502
20.868436000,1502
20.869638000,1502
20.870840000,1502
20.872041000,1502
20.873243000,1502
20.874444000,1502
20.875646000,1502
20.876848000,1502
20.878049000,1502
20.879251000,1502
20.880452000,1502
20.881654000,1502
20.882856000,1502
20.884057000,1502
20.885259000,1502
20.886460000,1502
20.887662000,1502
20.888864000,1502
20.890065000,1502
20.891267000,1502
20.892468000,1502
20.893670000,1502
20.894872000,1502
20.896073000,1502
20.897275000,1502
20.898476000,1502
20.899678000,1502
20.900880000,1502
20.902081000,1502
20.903283000,1502
20.904484000,1502
20.905686000,1502
20.906888000,1502
20.908089000,1502
20.909291000,1502
20.910492000,1502
20.911694000,1502
20.912896000,1502
20.914097000,1502
20.915299000,1502
20.916500000,1502
20.917702000,1502
20.918904000,1502
20.920105000,1502
20.921307000,1502
20.922508000,1502
20.923710000,1502
20.924912000,1502
20.926113000,1502
20.927315000,1502
20.928516000,1502
20.929718000,1502
20.930920000,1502
20.932121000,1502
20.933323000,1502
20.934524000,1502
20.935726000,1502
20.936928000,1502
20.938129000,1502
20.939331000,1502
20.940532000,1502
20.941734000,1502
20.942936000,1502
20.944137000,1502
20.945339000,1502
20.946540000,1502
20.947742000,1502
20.948944000,1502
20.991616000,1502
20.992818000,1502
20.996282000,1502
20.997484000,1502
20.998686000,1502
20.999887000,1502
21.001089000,1502
21.002290000,1502
21.003492000,1502
21.004694000,1502
21.005895000,1502
21.007097000,1502
21.008298000,1502
21.009500000,1502
21.010702000,1502
21.011903000,1502
21.013105000,1502
21.014306000,1502
21.015508000,1502
21.016710000,1502
21.017911000,1502
21.019113000,1502
21.020314000,1502
21.021516000,1502
21.022718000,1502
21.023919000,1502
21.025121000,1502
21.026322000,1502
21.027524000,1502
21.028726000,1502
21.029927000,1502
21.031129000,1502
21.032330000,1502
21.033532000,1502
21.034734000,1502
21.035935000,1502
21.037137000,1502
21.038338000,1502
21.039540000,1502
21.040742000,1502
21.041943000,1502
21.043145000,1502
21.044346000,1502
21.045548000,1502
21.046750000,1502
21.047951000,1502
21.049153000,1502
21.050354000,1502
21.051556000,1502
21.052758000,1502
21.053959000,1502
21.055161000,1502
21.056362000,1502
21.057564000,1502
21.058766000,1502
21.059967000,1502
21.061169000,1502
21.062370000,1502
21.063572000,1502
21.064774000,1502
21.065975000,1502
21.067177000,1502
21.068378000,1502
21.069580000,1502
21.070782000,1502
21.071983000,1502
21.073185000,1502
21.074386000,1502
21.075588000,1502
21.076790000,1502
21.077991000,1502
21.079193000,1502
21.080394000,1502
21.081596000,1502
21.082798000,1502
21.083999000,1502
21.085201000,1502
21.086402000,1502
21.087604000,1502
21.088806000,1502
21.090007000,1502
21.091209000,1502
21.092410000,1502
21.093612000,1502
21.094814000,1502
21.096015000,1502
21.097217000,1502
21.098418000,1502
21.099620000,1502
21.100822000,1502
21.102023000,1502
21.103225000,1502
21.104426000,1502
21.105628000,1502
21.106830000,1502
21.108031000,1502
21.109233000,1502
21.110434000,1502
21.111636000,1502
21.112838000,1502
21.114039000,1502
21.115241000,1502
21.116442000,1502
21.117644000,1502
21.118846000,1502
21.120047000,1502
21.121249000,1502
21.122450000,1502
21.123652000,1502
21.124854000,1502
21.126055000,1502
21.127257000,1502
21.128458000,1502
21.129660000,1502
21.130862000,1502
21.132063000,1502
21.133265000,1502
21.134466000,1502
21.135668000,1502
21.136870000,1502
21.138071000,1502
21.141676000,1502
21.142878000,1502
21.174119000,1502
21.175321000,1502
21.176522000,1502
21.177724000,1502
21.178926000,1502
21.180127000,1502
21.181329000,1502
21.182530000,1502
21.183732000,1502
21.184934000,1502
21.186135000,1502
21.365137000,1502
21.366338000,1502
21.367540000,1502
21.374750000,1502
21.375951000,1502
21.377153000,1502
21.378354000,1502
21.379556000,1502
21.380758000,1502
21.381959000,1502
21.383161000,1502
21.384362000,1502
21.385564000,1502
21.386766000,1502
21.387967000,1502
21.389169000,1502
21.390370000,1502
21.391572000,1502
21.392774000,1502
21.393975000,1502
21.395177000,1502
21.396378000,1502
21.397580000,1502
21.398782000,1502
21.399983000,1502
21.401185000,1502
21.402386000,1502
21.403588000,1502
21.404790000,1502
21.405991000,1502
21.407193000,1502
21.408394000,1502
21.409596000,1502
21.410798000,1502
21.411999000,1502
21.413201000,1502
21.414402000,1502
21.415604000,1502
21.416806000,1502
21.418007000,1502
21.419209000,1502
21.420410000,1502
21.421612000,1502
21.422814000,1502
21.424015000,1502
21.425217000,1502
21.426418000,1502
21.427620000,1502
21.428822000,1502
21.430023000,1502
21.431225000,1502
21.432426000,1502
21.433628000,1502
21.434830000,1502
21.436031000,1502
21.437233000,1502
21.438434000,1502
21.439636000,1502
21.440838000,1502
21.442039000,1502
21.443241000,1502
21.444442000,1502
21.445644000,1502
21.446846000,1502
21.448047000,1502
21.449249000,1502
21.450450000,1502
21.451652000,1502
21.452854000,1502
21.454055000,1502
21.455257000,1502
21.456458000,1502
21.457660000,1502
21.458862000,1502
21.460063000,1502
21.461265000,1502
21.462466000,1502
21.463668000,1502
21.464870000,1502
21.466071000,1502
21.467273000,1502
21.468474000,1502
21.469676000,1502
21.470878000,1502
21.472079000,1502
21.473281000,1502
21.474482000,1502
21.475684000,1502
21.476886000,1502
21.478087000,1502
21.479289000,1502
21.480490000,1502
21.481692000,1502
21.482894000,1502
21.484095000,1502
21.485297000,1502
21.486498000,1502
21.487700000,1502
21.488902000,1502
21.490103000,1502
21.491305000,1502
21.492506000,1502
21.493708000,1502
21.494910000,1502
21.496111000,1502
21.497313000,1502
21.498514000,1502
21.499716000,1502
21.500918000,1502
21.502119000,1502
21.503321000,1502
21.504522000,1502
21.505724000,1502
21.506926000,1502
21.508127000,1502
21.509329000,1502
21.510530000,1502
21.512934000,1502
21.514135000,1502
21.515337000,1502
21.516538000,1502
21.517740000,1502
21.518942000,1502
21.520143000,1502
21.521345000,1502
21.522546000,1502
21.523748000,1502
21.524950000,1502
21.526151000,1502
21.527353000,1502
21.528554000,1502
21.529756000,1502
21.530958000,1502
21.532159000,1502
21.533361000,1502
21.534562000,1502
21.535764000,1502
21.536966000,1502
21.538167000,1502
21.539369000,1502
21.540570000,1502
21.541772000,1502
21.542974000,1502
21.544175000,1502
21.545377000,1502
21.546578000,1502
21.547780000,1502
21.548982000,1502
21.550183000,1502
21.551385000,1502
21.552586000,1502
21.553788000,1502
21.554990000,1502
21.556191000,1502
21.557393000,1502
21.558594000,1502
21.559796000,1502
21.560998000,1502
21.562199000,1502
21.563401000,1502
21.564602000,1502
21.565804000,1502
21.567006000,1502
21.568207000,1502
21.569409000,1502
21.570610000,1502
21.571812000,1502
21.573014000,1502
21.574215000,1502
21.575417000,1502
21.576618000,1502
21.577820000,1502
21.579022000,1502
21.580223000,1502
21.581425000,1502
21.582626000,1502
21.583828000,1502
21.585030000,1502
21.586231000,1502
21.587433000,1502
21.588634000,1502
21.589836000,1502
21.591038000,1502
21.592239000,1502
21.593441000,1502
21.594642000,1502
21.595844000,1502
21.597046000,1502
21.598247000,1502
21.599449000,1502
21.600650000,1502
21.601852000,1502
21.603054000,1502
21.604255000,1502
21.605457000,1502
21.606658000,1502
21.607860000,1502
21.609062000,1502
21.610263000,1502
21.611465000,1502
21.612666000,1502
21.613868000,1502
21.615070000,1502
21.616271000,1502
21.617473000,1502
21.618674000,1502
21.619876000,1502
21.621078000,1502
21.622279000,1502
21.623481000,1502
21.624682000,1502
21.625884000,1502
21.627086000,1502
21.628287000,1502
21.629489000,1502
21.630690000,1502
21.631892000,1502
21.633094000,1502
21.634295000,1502
21.635497000,1502
21.636698000,1502
21.637900000,1502
21.639102000,1502
21.640303000,1502
21.641505000,1502
21.642706000,1502
21.643908000,1502
21.645110000,1502
21.646311000,1502
21.647513000,1502
21.648714000,1502
21.649916000,1502
21.651118000,1502
21.652319000,1502
21.653521000,1502
21.654722000,1502
21.655924000,1502
21.657126000,1502
21.658327000,1502
21.659529000,1502
21.660730000,1502
21.661932000,1502
21.663134000,1502
21.664335000,1502
21.665537000,1502
21.666738000,1502
21.667940000,1502
21.669142000,1502
21.670343000,1502
21.671545000,1502
21.672746000,1502
21.673948000,1502
21.675150000,1502
21.676351000,1502
21.677553000,1502
21.678754000,1502
21.679956000,1502
21.681158000,1502
21.682359000,1502
21.683561000,1502
21.684762000,1502
21.685964000,1502
21.687166000,1502
21.688367000,1502
21.689569000,1502
21.690770000,1502
21.691972000,1502
21.693174000,1502
21.694375000,1502
21.695577000,1502
21.696778000,1502
21.697980000,1502
21.699182000,1502
21.700383000,1502
21.701585000,1502
21.702786000,1502
21.703988000,1502
21.705190000,1502
21.706391000,1502
21.707593000,1502
21.708794000,1502
21.709996000,1502
21.711198000,1502
21.712399000,1502
21.713601000,1502
21.714802000,1502
21.716004000,1502
21.717206000,1502
21.718407000,1502
21.719609000,1502
21.720810000,1502
21.722012000,1502
21.723214000,1502
21.724415000,1502
21.725617000,1502
21.726818000,1502
21.728020000,1502
21.729222000,1502
21.730423000,1502
21.731625000,1502
21.732826000,1502
21.734028000,1502
21.735230000,1502
21.742439000,1502
21.743641000,1502
21.744842000,1502
21.746044000,1502
21.747246000,1502
21.748447000,1502
21.749649000,1502
21.750850000,1502
21.752052000,1502
21.753254000,1502
21.754455000,1502
21.755657000,1502
21.756858000,1502
21.758060000,1502
21.759262000,1502
21.760463000,1502
21.761665000,1502
21.762866000,1502
21.764068000,1502
21.765270000,1502
21.766471000,1502
21.767673000,1502
21.768874000,1502
21.770076000,1502
21.771278000,1502
21.772479000,1502
21.773681000,1502
21.774882000,1502
21.776084000,1502
21.777286000,1502
21.778487000,1502
21.779689000,1502
21.780890000,1502
21.782092000,1502
21.783294000,1502
21.784495000,1502
21.785697000,1502
21.786898000,1502
21.788100000,1502
21.789302000,1502
21.790503000,1502
21.791705000,1502
21.792906000,1502
21.794108000,1502
21.795310000,1502
21.796511000,1502
21.797713000,1502
21.798914000,1502
21.800116000,1502
21.801318000,1502
21.802519000,1502
21.803721000,1502
21.804922000,1502
21.806124000,1502
21.807326000,1502
21.809729000,1502
21.810930000,1502
21.812132000,1502
21.813334000,1502
21.814535000,1502
21.815737000,1502
21.816938000,1502
21.818140000,1502
21.819342000,1502
21.820543000,1502
21.821745000,1502
21.822946000,1502
21.824148000,1502
21.825350000,1502
21.826551000,1502
21.827753000,1502
21.828954000,1502
21.830156000,1502
21.831358000,1502
21.832559000,1502
21.833761000,1502
21.834962000,1502
21.836164000,1502
21.837366000,1502
21.838567000,1502
21.839769000,1502
21.840970000,1502
21.842172000,1502
21.843374000,1502
21.844575000,1502
21.845777000,1502
21.846978000,1502
21.848180000,1502
21.849382000,1502
21.850583000,1502
21.851785000,1502
21.852986000,1502
21.854188000,1502
21.855390000,1502
21.856591000,1502
21.857793000,1502
21.858994000,1502
21.860196000,1502
21.861398000,1502
21.862599000,1502
21.863801000,1502
21.865002000,1502
21.866204000,1502
21.867406000,1502
21.868607000,1502
21.869809000,1502
21.871010000,1502
21.872212000,1502
21.873414000,1502
21.874615000,1502
21.875817000,1502
21.877018000,1502
21.878220000,1502
21.879422000,1502
21.880623000,1502
21.881825000,1502
21.883026000,1502
21.884228000,1502
21.885430000,1502
21.886631000,1502
21.887833000,1502
21.889034000,1502
21.890236000,1502
21.891438000,1502
21.892639000,1502
21.893841000,1502
21.895042000,1502
21.896244000,1502
21.897446000,1502
21.898647000,1502
21.899849000,1502
21.901050000,1502
21.902252000,1502
21.903454000,1502
21.904655000,1502
21.905857000,1502
21.907058000,1502
21.908260000,1502
21.909462000,1502
21.910663000,1502
21.911865000,1502
21.913066000,1502
21.914268000,1502
21.915470000,1502
21.916671000,1502
21.917873000,1502
21.919074000,1502
21.920276000,1502
21.921478000,1502
21.922679000,1502
21.923881000,1502
21.925082000,1502
21.926284000,1502
21.927486000,1502
21.928687000,1502
21.929889000,1502
21.931090000,1502
21.932292000,1502
21.933494000,1502
21.934695000,1502
21.935897000,1502
21.937098000,1502
21.938300000,1502
21.939502000,1502
21.940703000,1502
21.941905000,1502
21.943106000,1502
21.944308000,1502
21.945510000,1502
21.946711000,1502
21.947913000,1502
21.949114000,1502
21.950316000,1502
21.951518000,1502
21.952719000,1502
21.953921000,1502
21.955122000,1502
21.956324000,1502
21.957526000,1502
21.961130000,1502
21.962332000,1502
21.963534000,1502
21.964735000,1502
21.965937000,1502
21.967138000,1502
21.968340000,1502
21.969542000,1502
21.970743000,1502
21.971945000,1502
21.973146000,1502
21.974348000,1502
21.975550000,1502
21.976751000,1502
21.977953000,1502
21.979154000,1502
21.980356000,1502
21.981558000,1502
21.982759000,1502
21.983961000,1502
21.985162000,1502
21.986364000,1502
21.987566000,1502
21.988767000,1502
21.989969000,1502
21.991170000,1502
21.992372000,1502
21.993574000,1502
21.994775000,1502
21.995977000,1502
21.997178000,1502
21.998380000,1502
21.999582000,1502
22.000783000,1502
22.001985000,1502
22.003186000,1502
22.004388000,1502
22.005590000,1502
22.006791000,1502
22.007993000,1502
22.009194000,1502
22.010396000,1502
22.011598000,1502
22.012799000,1502
22.014001000,1502
22.015202000,1502
22.016404000,1502
22.017606000,1502
22.018807000,1502
22.020009000,1502
22.021210000,1502
22.022412000,1502
22.023614000,1502
22.024815000,1502
22.026017000,1502
22.028420000,1502
22.029622000,1502
22.030823000,1502
22.032025000,1502
22.033226000,1502
22.034428000,1502
22.035630000,1502
22.036831000,1502
22.038033000,1502
22.039234000,1502
22.040436000,1502
22.041638000,1502
22.042839000,1502
22.044041000,1502
22.045242000,1502
22.046444000,1502
22.047646000,1502
22.048847000,1502
22.050049000,1502
22.051250000,1502
22.052452000,1502
22.053654000,1502
22.054855000,1502
22.056057000,1502
22.076484000,1502
22.100516000,1502
22.101718000,1502
22.102919000,1502
22.104121000,1502
22.105322000,1502
22.106524000,1502
22.107726000,1502
22.108927000,1502
22.110129000,1502
22.111330000,1502
22.112532000,1502
22.113734000,1502
22.114935000,1502
22.116137000,1502
22.117338000,1502
22.118540000,1502
22.119742000,1502
22.120943000,1502
22.122145000,1502
22.123346000,1502
22.124548000,1502
22.125750000,1502
22.126951000,1502
22.128153000,1502
22.129354000,1502
22.130556000,1502
22.131758000,1502
22.132959000,1502
22.134161000,1502
22.135362000,1502
22.136564000,1502
22.137766000,1502
22.138967000,1502
22.140169000,1502
22.141370000,1502
22.142572000,1502
22.143774000,1502
22.144975000,1502
22.146177000,1502
22.147378000,1502
22.148580000,1502
22.149782000,1502
22.150983000,1502
22.152185000,1502
22.153386000,1502
22.154588000,1502
22.155790000,1502
22.156991000,1502
22.158193000,1502
22.159394000,1502
22.160596000,1502
22.161798000,1502
22.162999000,1502
22.164201000,1502
22.165402000,1502
22.166604000,1502
22.167806000,1502
22.169007000,1502
22.170209000,1502
22.171410000,1502
22.172612000,1502
22.173814000,1502
22.175015000,1502
22.176217000,1502
22.177418000,1502
22.178620000,1502
22.179822000,1502
22.181023000,1502
22.182225000,1502
22.183426000,1502
22.184628000,1502
22.185830000,1502
22.187031000,1502
22.188233000,1502
22.189434000,1502
22.190636000,1502
22.191838000,1502
22.193039000,1502
22.194241000,1502
22.195442000,1502
22.196644000,1502
22.197846000,1502
22.199047000,1502
22.200249000,1502
22.201450000,1502
22.202652000,1502
22.203854000,1502
22.205055000,1502
22.206257000,1502
22.207458000,1502
22.208660000,1502
22.209862000,1502
22.211063000,1502
22.212265000,1502
22.213466000,1502
22.214668000,1502
22.215870000,1502
22.217071000,1502
22.218273000,1502
22.219474000,1502
22.220676000,1502
22.221878000,1502
22.223079000,1502
22.224281000,1502
22.225482000,1502
22.226684000,1502
22.227886000,1502
22.229087000,1502
22.230289000,1502
22.231490000,1502
22.232692000,1502
22.233894000,1502
22.235095000,1502
22.236297000,1502
22.237498000,1502
22.238700000,1502
22.239902000,1502
22.241103000,1502
22.242305000,1502
22.243506000,1502
22.244708000,1502
22.245910000,1502
22.247111000,1502
22.248313000,1502
22.249514000,1502
22.250716000,1502
22.251918000,1502
22.253119000,1502
22.254321000,1502
22.255522000,1502
22.256724000,1502
22.257926000,1502
22.259127000,1502
22.260329000,1502
22.261530000,1502
22.262732000,1502
22.263934000,1502
22.265135000,1502
22.266337000,1502
22.267538000,1502
22.268740000,1502
22.269942000,1502
22.271143000,1502
22.272345000,1502
22.273546000,1502
22.274748000,1502
22.275950000,1502
22.277151000,1502
22.278353000,1502
22.279554000,1502
22.280756000,1502
22.281958000,1502
22.283159000,1502
22.284361000,1502
22.285562000,1502
22.286764000,1502
22.287966000,1502
22.289167000,1502
22.290369000,1502
22.291570000,1502
22.292772000,1502
22.293974000,1502
22.295175000,1502
22.296377000,1502
22.297578000,1502
22.298780000,1502
22.299982000,1502
22.301183000,1502
22.302385000,1502
22.303586000,1502
22.304788000,1502
22.305990000,1502
22.307191000,1502
22.308393000,1502
22.309594000,1502
22.310796000,1502
22.311998000,1502
22.313199000,1502
22.314401000,1502
22.315602000,1502
22.316804000,1502
22.318006000,1502
22.319207000,1502
22.320409000,1502
22.321610000,1502
22.322812000,1502
22.324014000,1502
22.325215000,1502
22.326417000,1502
22.327618000,1502
22.328820000,1502
22.330022000,1502
22.331223000,1502
22.332425000,1502
22.333626000,1502
22.334828000,1502
22.336030000,1502
22.337231000,1502
22.338433000,1502
22.339634000,1502
22.340836000,1502
22.342038000,1502
22.343239000,1502
22.344441000,1502
22.345642000,1502
22.346844000,1502
22.348046000,1502
22.349247000,1502
22.350449000,1502
22.351650000,1502
22.352852000,1502
22.354054000,1502
22.355255000,1502
22.356457000,1502
22.357658000,1502
22.358860000,1502
22.360062000,1502
22.361263000,1502
22.362465000,1502
22.363666000,1502
22.364868000,1502
22.366070000,1502
22.367271000,1502
22.368473000,1502
22.369674000,1502
22.370876000,1502
22.372078000,1502
22.373279000,1502
22.374481000,1502
22.375682000,1502
22.376884000,1502
22.378086000,1502
22.379287000,1502
22.380489000,1502
22.381690000,1502
22.382892000,1502
22.384094000,1502
22.385295000,1502
22.386497000,1502
22.387698000,1502
22.388900000,1502
22.390102000,1502
22.391303000,1502
22.392505000,1502
22.393706000,1502
22.394908000,1502
22.396110000,1502
22.397311000,1502
22.398513000,1502
22.399714000,1502
22.400916000,1502
22.402118000,1502
22.403319000,1502
22.404521000,1502
22.405722000,1502
22.406924000,1502
22.408126000,1502
22.409327000,1502
22.410529000,1502
22.411730000,1502
22.412932000,1502
22.414134000,1502
22.415335000,1502
22.416537000,1502
22.417738000,1502
22.418940000,1502
22.420142000,1502
22.421343000,1502
22.422545000,1502
22.423746000,1502
22.424948000,1502
22.426150000,1502
22.427351000,1502
22.428553000,1502
22.429754000,1502
22.430956000,1502
22.432158000,1502
22.433359000,1502
22.434561000,1502
22.435762000,1502
22.436964000,1502
22.438166000,1502
22.439367000,1502
22.440569000,1502
22.441770000,1502
22.442972000,1502
22.444174000,1502
22.445375000,1502
22.446577000,1502
22.447778000,1502
22.448980000,1502
22.450182000,1502
22.451383000,1502
22.452585000,1502
22.453786000,1502
22.454988000,1502
22.456190000,1502
22.457391000,1502
22.458593000,1502
22.459794000,1502
22.460996000,1502
22.462198000,1502
22.463399000,1502
22.464601000,1502
22.465802000,1502
22.467004000,1502
22.468206000,1502
22.469407000,1502
22.470609000,1502
22.471810000,1502
22.473012000,1502
22.474214000,1502
22.475415000,1502
22.476617000,1502
22.477818000,1502
22.479020000,1502
22.480222000,1502
22.481423000,1502
22.482625000,1502
22.483826000,1502
22.485028000,1502
22.486230000,1502
22.487431000,1502
22.488633000,1502
22.489834000,1502
22.491036000,1502
22.492238000,1502
22.493439000,1502
22.494641000,1502
22.495842000,1502
22.497044000,1502
22.498246000,1502
22.499447000,1502
22.500649000,1502
22.501850000,1502
22.503052000,1502
22.504254000,1502
22.505455000,1502
22.506657000,1502
22.507858000,1502
22.509060000,1502
22.510262000,1502
22.511463000,1502
22.512665000,1502
22.513866000,1502
22.515068000,1502
22.516270000,1502
22.517471000,1502
22.518673000,1502
22.519874000,1502
22.521076000,1502
22.522278000,1502
22.523479000,1502
22.524681000,1502
22.525882000,1502
22.527084000,1502
22.528286000,1502
22.529487000,1502
22.530689000,1502
22.531890000,1502
22.533092000,1502
22.534294000,1502
22.535495000,1502
22.536697000,1502
22.537898000,1502
22.539100000,1502
22.540302000,1502
22.541503000,1502
22.542705000,1502
22.543906000,1502
22.545108000,1502
22.546310000,1502
22.547511000,1502
22.548713000,1502
22.549914000,1502
22.551116000,1502
22.552318000,1502
22.553519000,1502
22.554721000,1502
22.555922000,1502
22.557124000,1502
22.558326000,1502
22.559527000,1502
22.560729000,1502
22.561930000,1502
22.563132000,1502
22.564334000,1502
22.565535000,1502
22.566737000,1502
22.567938000,1502
22.569140000,1502
22.570342000,1502
22.571543000,1502
22.572745000,1502
22.573946000,1502
22.575148000,1502
22.576350000,1502
22.577551000,1502
22.578753000,1502
22.579954000,1502
22.581156000,1502
22.582358000,1502
22.583559000,1502
22.584761000,1502
22.585962000,1502
22.587164000,1502
22.588366000,1502
22.589567000,1502
22.590769000,1502
22.591970000,1502
22.593172000,1502
22.594374000,1502
22.595575000,1502
22.596777000,1502
22.597978000,1502
22.599180000,1502
22.600382000,1502
22.601583000,1502
22.602785000,1502
22.603986000,1502
22.605188000,1502
22.606390000,1502
22.607591000,1502
22.608793000,1502
22.609994000,1502
22.611196000,1502
22.612398000,1502
22.613599000,1502
22.614801000,1502
22.616002000,1502
22.617204000,1502
22.618406000,1502
22.619607000,1502
22.620809000,1502
22.622010000,1502
22.623212000,1502
22.624414000,1502
22.625615000,1502
22.626817000,1502
22.628018000,1502
22.629220000,1502
22.630422000,1502
22.631623000,1502
22.632825000,1502
22.634026000,1502
22.635228000,1502
22.636430000,1502
22.637631000,1502
22.638833000,1502
22.640034000,1502
22.641236000,1502
22.642438000,1502
22.643639000,1502
22.644841000,1502
22.646042000,1502
22.647244000,1502
22.648446000,1502
22.649647000,1502
22.650849000,1502
22.652050000,1502
22.653252000,1502
22.654454000,1502
22.655655000,1502
22.656857000,1502
22.658058000,1502
22.659260000,1502
22.660462000,1502
22.661663000,1502
22.662865000,1502
22.664066000,1502
22.665268000,1502
22.666470000,1502
22.667671000,1502
22.668873000,1502
22.670074000,1502
22.671276000,1502
22.672478000,1502
22.673679000,1502
22.674881000,1502
22.676082000,1502
22.677284000,1502
22.678486000,1502
22.679687000,1502
22.680889000,1502
22.682090000,1502
22.683292000,1502
22.684494000,1502
22.685695000,1502
22.686897000,1502
22.688098000,1502
22.689300000,1502
22.690502000,1502
22.691703000,1502
22.692905000,1502
22.694106000,1502
22.695308000,1502
22.696510000,1502
22.697711000,1502
22.698913000,1502
22.700114000,1502
22.701316000,1502
22.702518000,1502
22.703719000,1502
22.704921000,1502
22.706122000,1502
22.707324000,1502
22.708526000,1502
22.709727000,1502
22.710929000,1502
22.712130000,1502
22.713332000,1502
22.714534000,1502
22.715735000,1502
22.716937000,1502
22.718138000,1502
22.719340000,1502
22.720542000,1502
22.721743000,1502
22.722945000,1502
22.724146000,1502
22.725348000,1502
22.726550000,1502
22.727751000,1502
22.728953000,1502
22.730154000,1502
22.731356000,1502
22.732558000,1502
22.733759000,1502
22.734961000,1502
22.736162000,1502
22.737364000,1502
22.738566000,1502
22.739767000,1502
22.740969000,1502
22.742170000,1502
22.743372000,1502
22.744574000,1502
22.745775000,1502
22.746977000,1502
22.748178000,1502
22.749380000,1502
22.750582000,1502
22.751783000,1502
22.752985000,1502
22.754186000,1502
22.755388000,1502
22.756590000,1502
22.757791000,1502
22.758993000,1502
22.760194000,1502
22.761396000,1502
22.762598000,1502
22.763799000,1502
22.765001000,1502
22.766202000,1502
22.767404000,1502
